prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
3104.0,291.0,0.26648402214050293,3.3457088470458984,15,1,1756734825.567196,1756734829.1793895
3307.0,255.0,0.11167335510253906,3.5626254081726074,28,1,1756734826.7534413,1756734830.4277432
3122.0,253.0,0.1054990291595459,3.577531576156616,30,1,1756734826.9368248,1756734830.619856
3209.0,131.0,0.17784738540649414,2.0512566566467285,48,1,1756734828.565754,1756734830.7948585
3353.0,347.0,0.13703227043151855,4.5550172328948975,21,1,1756734826.1144633,1756734830.8065135
3471.0,335.0,0.1200716495513916,4.4003496170043945,23,1,1756734826.2966735,1756734830.8170958
3249.0,350.0,0.11820316314697266,4.58388876914978,22,1,1756734826.2055836,1756734830.9076762
3174.0,339.0,0.10905027389526367,4.4707958698272705,25,1,1756734826.479075,1756734831.058922
3136.0,256.0,0.16324377059936523,3.680988073348999,38,1,1756734827.671492,1756734831.515726
3152.0,259.0,0.13679909706115723,3.6891536712646484,40,1,1756734827.8475974,1756734831.6735508
3138.0,218.0,0.8067111968994141,5.081495523452759,18,1,1756734825.8408241,1756734831.7290308
3152.0,350.0,0.1282978057861328,4.663392066955566,31,1,1756734827.0283997,1756734831.82009
3223.0,339.0,0.13064789772033691,4.539991617202759,33,1,1756734827.2114613,1756734831.8821008
3116.0,226.0,0.16515731811523438,3.1026365756988525,49,1,1756734828.658533,1756734831.9263277
3098.0,261.0,0.6072397232055664,6.273850202560425,13,1,1756734825.3878052,1756734832.2688951
3161.0,350.0,0.14077448844909668,5.232710599899292,41,1,1756734827.9391835,1756734833.3126693
3167.0,350.0,0.1435391902923584,5.289766073226929,42,1,1756734828.0312467,1756734833.4645526
3156.0,246.0,0.6500067710876465,7.428635120391846,14,1,1756734825.4760048,1756734833.5546472
3152.0,300.0,0.18555045127868652,4.562458753585815,51,1,1756734828.8394127,1756734833.5874221
3212.0,350.0,0.1483902931213379,5.350430011749268,43,1,1756734828.1242466,1756734833.623067
3282.0,331.0,0.1772594451904297,5.0824408531188965,46,1,1756734828.3871126,1756734833.6468134
3194.0,350.0,0.16386866569519043,5.422281503677368,44,1,1756734828.207916,1756734833.7940664
3356.0,288.0,0.2811758518218994,4.377265691757202,56,1,1756734829.2667215,1756734833.9251637
3160.0,350.0,0.1877884864807129,5.49112606048584,45,1,1756734828.301785,1756734833.9807005
3294.0,350.0,0.1889328956604004,5.517383813858032,47,1,1756734828.4727895,1756734834.1791086
3715.0,350.0,0.19489121437072754,5.567564964294434,50,1,1756734828.7446802,1756734834.5071373
3139.0,350.0,0.18431639671325684,5.506784439086914,52,1,1756734828.922399,1756734834.6135006
3081.0,311.0,0.33008289337158203,4.676375865936279,60,1,1756734829.6072643,1756734834.613724
3279.0,350.0,0.1884622573852539,5.428469896316528,53,1,1756734829.0083852,1756734834.6253178
3181.0,350.0,0.195220947265625,5.391681432723999,54,1,1756734829.0913844,1756734834.6782873
3166.0,350.0,0.18616795539855957,5.35582423210144,55,1,1756734829.180701,1756734834.7226937
3690.0,338.0,0.3343849182128906,4.980099439620972,59,1,1756734829.522954,1756734834.837439
3207.0,350.0,0.2944364547729492,5.22562050819397,57,1,1756734829.352174,1756734834.872231
3129.0,350.0,0.3036513328552246,5.184136390686035,58,1,1756734829.4334838,1756734834.9212723
3150.0,350.0,0.3406205177307129,5.034115791320801,61,1,1756734829.6960468,1756734835.0707839
3162.0,350.0,0.5842680931091309,9.05765151977539,16,1,1756734825.6583083,1756734835.3002286
3237.0,350.0,0.5623106956481934,4.993984222412109,62,1,1756734829.7767124,1756734835.3330073
3326.0,142.0,2.797717571258545,5.119224786758423,37,1,1756734827.5795538,1756734835.4964964
3152.0,199.0,0.2030346393585205,3.094017505645752,90,1,1756734832.2705054,1756734835.5675576
3550.0,160.0,0.349503755569458,2.2001428604125977,99,1,1756734833.071077,1756734835.6207242
3100.0,164.0,0.34717631340026855,1.925889253616333,106,1,1756734833.6973093,1756734835.9703748
3096.0,237.0,1.3525760173797607,7.262420415878296,35,1,1756734827.3964036,1756734836.0114
3099.0,276.0,0.18607735633850098,4.124746322631836,88,1,1756734832.1024387,1756734836.413263
3117.0,332.0,0.8194417953491211,9.766159057617188,19,1,1756734825.9320543,1756734836.5176558
3121.0,350.0,0.37289929389953613,9.697897672653198,26,1,1756734826.5703757,1756734836.641174
3141.0,350.0,0.6735994815826416,10.287105798721313,17,1,1756734825.7495048,1756734836.7102106
3341.0,244.0,0.3274707794189453,3.4393250942230225,98,1,1756734832.984156,1756734836.7509518
3285.0,322.0,0.1827700138092041,4.971702575683594,86,1,1756734831.896582,1756734837.0510554
3125.0,276.0,0.29024195671081543,4.137153625488281,95,1,1756734832.7136593,1756734837.1410558
3246.0,350.0,1.1830339431762695,9.992145299911499,20,1,1756734826.0231044,1756734837.1982844
3146.0,350.0,0.6301836967468262,9.94113826751709,27,1,1756734826.661781,1756734837.233104
3122.0,250.0,0.3635900020599365,3.584484338760376,103,1,1756734833.4255567,1756734837.373632
3230.0,276.0,0.3636472225189209,4.161696672439575,100,1,1756734833.1579926,1756734837.6833372
3189.0,306.0,0.2707998752593994,4.819412469863892,94,1,1756734832.6230323,1756734837.7132454
3160.0,296.0,0.29879069328308105,4.610894203186035,96,1,1756734832.803273,1756734837.7129586
3117.0,350.0,0.7749497890472412,10.172541379928589,29,1,1756734826.8451242,1756734837.792616
3147.0,350.0,0.22621846199035645,5.729915618896484,87,1,1756734831.9833732,1756734837.939509
3202.0,350.0,0.19074392318725586,5.759090900421143,89,1,1756734832.1749537,1756734838.124789
3253.0,350.0,1.3240373134613037,10.522236347198486,24,1,1756734826.3878624,1756734838.234136
3125.0,350.0,0.2155609130859375,5.719438791275024,91,1,1756734832.3583121,1756734838.2933123
3473.0,350.0,0.6371092796325684,10.371489763259888,34,1,1756734827.304578,1756734838.313178
3304.0,350.0,0.23471498489379883,5.677881717681885,92,1,1756734832.4506872,1756734838.3632846
3327.0,350.0,0.26360177993774414,5.625742197036743,93,1,1756734832.5331879,1756734838.4225326
3096.0,100.0,0.19834160804748535,1.9461681842803955,136,1,1756734836.3891118,1756734838.5336223
3132.0,350.0,0.3058197498321533,5.446454286575317,97,1,1756734832.8967535,1756734838.649028
3238.0,331.0,0.3577413558959961,4.989010572433472,102,1,1756734833.3374486,1756734838.6842012
