prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
3059.0,133.0,0.5434494018554688,2.456214666366577,2,1,1756690487.4949427,1756690490.4946077
3059.0,193.0,0.5106472969055176,3.207210063934326,3,1,1756690488.2998753,1756690492.017733
3067.0,91.0,0.8108415603637695,0.8130285739898682,9,1,1756690487.094706,1756690488.718577
3172.0,197.0,0.03390693664550781,1.5717988014221191,9,2,1756690489.1048064,1756690490.7105126
3401.0,300.0,0.03436088562011719,2.4493141174316406,9,3,1756690491.1153078,1756690493.5989828
3730.0,300.0,0.03519320487976074,2.4572083950042725,9,4,1756690493.6345437,1756690496.126946
3058.0,261.0,0.11282157897949219,2.1111605167388916,5,1,1756690487.8985689,1756690490.1225524
3390.0,300.0,0.6083583831787109,6.373263835906982,5,2,1756690490.2102752,1756690497.1918983
3063.0,300.0,0.5593149662017822,4.7523581981658936,6,1,1756690488.7014117,1756690494.0130854
3378.0,231.0,0.31054043769836426,3.852525234222412,6,2,1756690494.0363054,1756690498.1993718
3062.0,68.0,0.17902684211730957,0.5230607986450195,13,1,1756690488.301672,1756690489.0037603
3147.0,91.0,0.684307336807251,1.4240775108337402,13,2,1756690490.3120186,1756690492.420404
3256.0,300.0,0.03845548629760742,2.441211223602295,13,3,1756690492.4263825,1756690494.9060497
3575.0,294.0,0.027617216110229492,2.3473284244537354,13,4,1756690494.9406035,1756690497.3155499
3888.0,116.0,0.04271507263183594,0.874068021774292,13,5,1756690497.3617268,1756690498.2785103
3093.0,235.0,0.5157160758972168,4.031376600265503,10,1,1756690487.8996234,1756690492.446717
3566.0,77.0,2.3962604999542236,2.3275904655456543,10,2,1756690492.5267055,1756690497.250557
3923.0,51.0,0.1486067771911621,0.3848226070404053,10,3,1756690497.2563868,1756690497.7898166
4181.0,10.0,0.36475682258605957,0.1816418170928955,10,4,1756690499.2762177,1756690499.822617
3168.0,244.0,1.6765472888946533,4.95588493347168,7,1,1756690487.4962463,1756690494.1286793
3427.0,162.0,0.1065671443939209,1.269789218902588,7,2,1756690494.136699,1756690495.5130556
3645.0,84.0,0.34563612937927246,3.732119083404541,7,3,1756690496.1473446,1756690500.2251003
3069.0,223.0,0.6469717025756836,4.470130443572998,4,1,1756690487.0935874,1756690492.2106895
3304.0,300.0,0.20712041854858398,8.815743923187256,4,2,1756690492.2253487,1756690501.2482138
3069.0,115.0,0.09518170356750488,0.9371953010559082,18,1,1756690492.3260334,1756690493.3584108
3200.0,12.0,0.8223998546600342,0.21688342094421387,18,2,1756690494.3375034,1756690495.3767872
3225.0,130.0,0.03628110885620117,1.0322155952453613,18,3,1756690496.3527548,1756690497.421252
3371.0,10.0,0.221785306930542,0.1293954849243164,18,4,1756690498.3669055,1756690498.718087
3403.0,133.0,0.038564205169677734,1.1863675117492676,18,5,1756690500.3901253,1756690501.615057
3063.0,51.0,0.11352801322937012,0.4197733402252197,8,1,1756690488.300929,1756690488.8342311
3139.0,300.0,1.354790210723877,7.89986252784729,8,2,1756690490.310697,1756690499.5653508
3459.0,300.0,0.8227143287658691,5.134838342666626,8,3,1756690499.5806832,1756690505.5382364
3067.0,103.0,0.7956562042236328,1.5773370265960693,14,1,1756690489.1062334,1756690491.479227
3227.0,128.0,0.11542725563049316,1.0414624214172363,14,2,1756690491.5206325,1756690492.6775224
3380.0,108.0,0.03430342674255371,0.9226489067077637,14,3,1756690493.532134,1756690494.4890869
3538.0,131.0,0.10232114791870117,1.0235509872436523,14,4,1756690495.5434535,1756690496.6693256
3704.0,137.0,3.325183153152466,5.466850280761719,14,5,1756690497.562503,1756690506.354537
3087.0,174.0,0.10261344909667969,1.4126646518707275,15,1,1756690489.9094489,1756690491.424728
3342.0,273.0,0.03262829780578613,2.2483344078063965,15,2,1756690491.922468,1756690494.2034318
3658.0,137.0,0.5226249694824219,2.292290449142456,15,3,1756690494.2371213,1756690497.0520372
3928.0,175.0,1.0178918838500977,7.23268461227417,15,4,1756690497.0552008,1756690505.3057783
4128.0,134.0,0.05334043502807617,1.083937168121338,15,5,1756690505.3210974,1756690506.4583757
3394.0,269.0,0.4115867614746094,4.557997226715088,20,1,1756690493.935919,1756690498.905504
3712.0,300.0,0.13289356231689453,2.601469039916992,20,2,1756690498.9749987,1756690501.7093613
4089.0,300.0,0.0328671932220459,2.6467978954315186,20,3,1756690501.8068376,1756690504.4865026
4511.0,266.0,0.06138300895690918,2.1432032585144043,20,4,1756690504.5180676,1756690506.7226558
4833.0,61.0,0.058234214782714844,0.5006582736968994,20,5,1756690506.7375834,1756690507.296476
3076.0,113.0,1.308448314666748,2.1292836666107178,11,1,1756690486.677768,1756690490.1155007
3226.0,108.0,0.11033201217651367,0.8692777156829834,11,2,1756690490.2116694,1756690491.1912796
3359.0,234.0,0.915381908416748,7.060670614242554,11,3,1756690492.2267659,1756690500.2028189
3630.0,150.0,0.5971028804779053,5.807390451431274,11,4,1756690500.2893128,1756690506.6938078
3801.0,176.0,0.05099892616271973,1.4157941341400146,11,5,1756690506.735285,1756690508.202078
3064.0,169.0,0.9426021575927734,3.2015669345855713,12,1,1756690487.497451,1756690491.6416209
3251.0,241.0,0.6983230113983154,4.168279409408569,12,2,1756690491.7212412,1756690496.5878444
3511.0,262.0,0.046276092529296875,4.349045991897583,12,3,1756690496.6540806,1756690501.0494032
3786.0,254.0,0.12763476371765137,2.2578985691070557,12,4,1756690501.0975347,1756690503.4830687
4058.0,229.0,0.2891385555267334,4.463199138641357,12,5,1756690503.5139656,1756690508.2663033
3068.0,129.0,0.7045516967773438,1.9998509883880615,26,1,1756690498.7757711,1756690501.4801743
3213.0,144.0,0.11879467964172363,1.2699227333068848,26,2,1756690501.5046105,1756690502.8933284
3375.0,84.0,0.18622064590454102,1.7073442935943604,26,3,1756690503.5162475,1756690505.4098125
3484.0,185.0,0.0404820442199707,1.5055780410766602,26,4,1756690505.5219152,1756690507.0679753
3705.0,300.0,0.03162884712219238,2.544081687927246,26,5,1756690507.5416174,1756690510.1173284
3080.0,300.0,0.45048022270202637,5.110477447509766,19,1,1756690493.1306462,1756690498.6916049
3403.0,193.0,0.17115187644958496,1.6377637386322021,19,2,1756690498.774305,1756690500.5832212
3613.0,297.0,0.09177112579345703,5.181665420532227,19,3,1756690500.7932863,1756690506.0667229
3953.0,177.0,0.04050493240356445,1.4601471424102783,19,4,1756690506.1279929,1756690507.6286454
4220.0,260.0,0.04086947441101074,2.2587904930114746,19,5,1756690508.1459599,1756690510.4456203
3073.0,10.0,1.6328074932098389,0.8173518180847168,21,1,1756690494.7416131,1756690497.1917732
3108.0,16.0,1.1895825862884521,0.36620211601257324,21,2,1756690497.258148,1756690498.8139331
3162.0,30.0,0.20388460159301758,0.13013577461242676,21,3,1756690499.2782474,1756690499.6122682
3310.0,188.0,3.6577911376953125,6.389056921005249,21,4,1756690501.2985878,1756690511.3454359
3561.0,23.0,0.7234961986541748,0.46663832664489746,21,5,1756690511.3752656,1756690512.5654004
3085.0,300.0,0.8795137405395508,7.737029552459717,17,1,1756690491.522107,1756690500.1386502
3420.0,300.0,0.11329317092895508,2.6587302684783936,17,2,1756690500.1865616,1756690502.9585855
3753.0,247.0,0.6896157264709473,4.839791774749756,17,3,1756690503.0124469,1756690508.5418556
4039.0,67.0,0.07922506332397461,0.5721828937530518,17,4,1756690508.5527031,1756690509.2041116
4135.0,144.0,0.05735492706298828,3.0412330627441406,17,5,1756690510.570917,1756690513.6695056
3065.0,89.0,0.09556770324707031,0.6906697750091553,16,1,1756690490.7139058,1756690491.5001438
3185.0,47.0,0.030976295471191406,0.379932165145874,16,2,1756690492.7280157,1756690493.1389246
3279.0,300.0,1.193181037902832,4.849395751953125,16,3,1756690494.739957,1756690500.7825346
3715.0,300.0,1.1582262516021729,11.059544563293457,16,4,1756690500.7912862,1756690513.009058
4034.0,79.0,0.2388925552368164,1.6754891872406006,16,5,1756690513.0868065,1756690515.0011883
3088.0,124.0,0.5678091049194336,2.223750114440918,25,1,1756690497.9638095,1756690500.7553692
3249.0,117.0,2.1688530445098877,5.496715307235718,25,2,1756690500.7947154,1756690508.4602842
3386.0,134.0,0.12803387641906738,1.1462640762329102,25,3,1756690508.5547154,1756690509.8290138
3549.0,107.0,0.035544395446777344,0.9639158248901367,25,4,1756690510.5732324,1756690511.5726926
3704.0,127.0,0.6018624305725098,2.6629669666290283,25,5,1756690512.580294,1756690515.8451242
3068.0,17.0,1.3586812019348145,0.3798375129699707,34,1,1756690505.2206962,1756690506.9592152
3112.0,17.0,0.10744500160217285,0.12668180465698242,34,2,1756690507.2379298,1756690507.4720573
3233.0,59.0,0.04245948791503906,0.5144875049591064,34,3,1756690509.255589,1756690509.8125365
3325.0,7.0,0.46027183532714844,0.1626908779144287,34,4,1756690511.2743332,1756690511.8972967
3547.0,110.0,0.4214482307434082,2.288384437561035,34,5,1756690513.2883208,1756690515.9981534
3302.0,128.0,1.2006175518035889,2.0451745986938477,37,1,1756690507.6433768,1756690510.8891695
3666.0,121.0,0.09067416191101074,2.7294063568115234,37,2,1756690510.973963,1756690513.7940445
3820.0,253.0,0.13930058479309082,2.349656581878662,37,3,1756690513.794398,1756690516.2833557
4167.0,51.0,0.1979820728302002,1.0107789039611816,37,4,1756690516.3218637,1756690517.530625
4305.0,55.0,0.2939138412475586,0.8156731128692627,37,5,1756690518.3945236,1756690519.5041113
3127.0,300.0,1.1972267627716064,7.296060800552368,23,1,1756690496.3543959,1756690504.847684
3450.0,242.0,0.8029842376708984,7.790562152862549,23,2,1756690504.91945,1756690513.5129972
3724.0,158.0,0.12653064727783203,1.551405906677246,23,3,1756690513.590395,1756690515.2683322
3908.0,300.0,0.040053606033325195,2.758333683013916,23,4,1756690515.6117353,1756690518.4101233
4229.0,158.0,0.03841972351074219,1.469750165939331,23,5,1756690518.4949548,1756690520.0031254
3065.0,252.0,0.1046442985534668,2.180111885070801,27,1,1756690499.582344,1756690501.8671007
3342.0,264.0,0.5375030040740967,4.875617742538452,27,2,1756690501.9073045,1756690507.3204257
3629.0,231.0,0.28435373306274414,4.025740623474121,27,3,1756690507.341662,1756690511.6517568
3881.0,271.0,0.4226999282836914,5.653520584106445,27,4,1756690511.676507,1756690517.752728
4180.0,225.0,0.07122159004211426,2.1019768714904785,27,5,1756690517.7868469,1756690519.9600458
3355.0,135.0,0.1612541675567627,1.0824074745178223,33,1,1756690504.4177728,1756690505.661435
3502.0,146.0,0.6533348560333252,2.81268048286438,33,2,1756690506.42886,1756690509.894876
3668.0,120.0,0.04390311241149902,2.098830461502075,33,3,1756690509.9577062,1756690512.1004407
3875.0,129.0,3.0025482177734375,3.562131404876709,33,4,1756690512.1786304,1756690518.74331
4027.0,210.0,0.1005697250366211,3.530679225921631,33,5,1756690518.800536,1756690522.4317858
3074.0,241.0,0.10422039031982422,2.0730037689208984,40,1,1756690510.0608327,1756690512.238057
3327.0,31.0,0.030213117599487305,0.24945282936096191,40,2,1756690512.278928,1756690512.558594
3372.0,298.0,0.041718244552612305,2.7531306743621826,40,3,1756690514.2984607,1756690517.09331
3683.0,300.0,0.030655860900878906,2.814826011657715,40,4,1756690517.1835375,1756690520.0290198
3996.0,300.0,0.0318300724029541,2.74957013130188,40,5,1756690520.1173167,1756690522.8987172
3064.0,300.0,0.9450507164001465,9.623419046401978,28,1,1756690500.392452,1756690510.9609218
3387.0,300.0,0.1122899055480957,2.5249414443969727,28,2,1756690510.9725406,1756690513.6097732
3711.0,186.0,0.8818302154541016,3.5113706588745117,28,3,1756690513.6940222,1756690518.0872235
3921.0,284.0,0.03956294059753418,2.59175968170166,28,4,1756690518.0940928,1756690520.725416
4232.0,300.0,0.03439736366271973,2.837541341781616,28,5,1756690520.8205602,1756690523.6924994
3063.0,87.0,0.09978532791137695,0.7434430122375488,30,1,1756690502.0079508,1756690502.8511796
3179.0,280.0,1.7592706680297852,4.9845945835113525,30,2,1756690504.0176637,1756690510.7615297
3486.0,272.0,0.03653573989868164,2.333254098892212,30,3,1756690510.7707787,1756690513.1405697
3806.0,300.0,0.21458220481872559,5.744537115097046,30,4,1756690513.1880352,1756690519.1471553
4129.0,295.0,0.04961991310119629,5.078354120254517,30,5,1756690519.2013373,1756690524.3293118
3060.0,174.0,0.10509133338928223,1.5195324420928955,38,1,1756690508.4523158,1756690510.07694
