prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
3059.0,193.0,0.8974258899688721,3.607309341430664,3,1,1756653383.5836866,1756653388.0884225
3059.0,167.0,2.0881896018981934,3.542881965637207,2,1,1756653383.1819763,1756653388.8130486
3067.0,103.0,0.14746904373168945,0.8048839569091797,14,1,1756653384.1861973,1756653385.1385508
3227.0,128.0,0.03426361083984375,1.0379178524017334,14,2,1756653385.3913383,1756653386.4635215
3380.0,108.0,0.03159499168395996,0.9370567798614502,14,3,1756653386.5964277,1756653387.5650802
3538.0,131.0,0.0337061882019043,1.3090434074401855,14,4,1756653387.8023129,1756653389.145063
3704.0,137.0,0.04991936683654785,1.435655117034912,14,5,1756653389.2165124,1756653390.7020874
3069.0,223.0,1.0727128982543945,5.293243169784546,4,1,1756653382.8805532,1756653389.2465098
3304.0,300.0,0.1791703701019287,3.0775363445281982,4,2,1756653389.3173726,1756653392.5740798
3063.0,300.0,1.3688864707946777,5.093058347702026,6,1,1756653383.7848,1756653390.2467456
3378.0,231.0,0.13546085357666016,2.407022714614868,6,2,1756653390.3263307,1756653392.8688142
3168.0,244.0,1.7077221870422363,5.230229377746582,7,1,1756653383.1829836,1756653390.1209357
3427.0,162.0,0.14565062522888184,1.6708698272705078,7,2,1756653390.1234214,1756653391.9399424
3645.0,84.0,0.04592490196228027,0.9125614166259766,7,3,1756653391.9421751,1756653392.900662
3087.0,174.0,0.1217348575592041,1.4096629619598389,15,1,1756653384.6878603,1756653386.2192585
3342.0,273.0,0.03355240821838379,2.4776294231414795,15,2,1756653386.2954931,1756653388.8066757
3658.0,137.0,0.03779435157775879,1.298344373703003,15,3,1756653388.8094685,1756653390.145608
3928.0,175.0,0.04654288291931152,1.79414701461792,15,4,1756653390.2241533,1756653392.0648441
4128.0,134.0,0.0616612434387207,1.4888644218444824,15,5,1756653392.1443486,1756653393.6948745
3076.0,78.0,0.2237379550933838,0.5781862735748291,11,1,1756653382.6647224,1756653383.4666476
3190.0,125.0,2.0196785926818848,2.15437650680542,11,2,1756653383.786201,1756653387.9602568
3341.0,234.0,0.040802717208862305,4.012369632720947,11,3,1756653388.0035286,1756653392.0567017
3612.0,150.0,0.053381919860839844,1.6594464778900146,11,4,1756653392.142276,1756653393.8551052
3783.0,26.0,0.056138038635253906,0.2361288070678711,11,5,1756653393.863161,1756653394.1554284
3069.0,115.0,0.6143813133239746,1.82942795753479,18,1,1756653386.19515,1756653388.6389604
3200.0,12.0,0.13951635360717773,0.10147857666015625,18,2,1756653388.7090168,1756653388.9500124
3225.0,130.0,0.04172158241271973,1.400214433670044,18,3,1756653389.9194312,1756653391.3613682
3371.0,10.0,1.0454306602478027,0.19636917114257812,18,4,1756653391.432779,1756653392.674579
3403.0,133.0,0.04152035713195801,1.4091312885284424,18,5,1756653392.7501273,1756653394.2007797
3063.0,51.0,1.0570409297943115,1.0889358520507812,8,1,1756653383.5850916,1756653385.7310688
3139.0,300.0,0.04657626152038574,5.1401588916778564,8,2,1756653385.792733,1756653390.9794683
3459.0,300.0,0.14400362968444824,3.13835072517395,8,3,1756653391.0311952,1756653394.3135495
3073.0,10.0,1.4434478282928467,0.1625354290008545,21,1,1756653387.7020252,1756653389.308009
3108.0,16.0,0.4315347671508789,0.26781272888183594,21,2,1756653389.3188145,1756653390.018163
3162.0,30.0,0.1354663372039795,0.27303647994995117,21,3,1756653390.5275478,1756653390.9360511
3310.0,188.0,0.05534648895263672,2.021890878677368,21,4,1756653391.7409933,1756653393.8182313
3561.0,10.0,0.3491818904876709,0.29102325439453125,21,5,1756653393.865541,1756653394.5057466
3093.0,235.0,4.078115463256836,4.727039813995361,10,1,1756653383.3838992,1756653392.1890552
3566.0,77.0,0.1813497543334961,0.8334786891937256,10,2,1756653392.245477,1756653393.260306
3923.0,51.0,0.30737996101379395,1.0006377696990967,10,3,1756653393.3576372,1756653394.665655
4181.0,10.0,0.11826872825622559,0.11687302589416504,10,4,1756653394.686102,1756653394.921244
3062.0,68.0,1.1805920600891113,1.2158088684082031,13,1,1756653383.6842794,1756653386.0806804
3147.0,91.0,0.04246664047241211,1.6852562427520752,13,2,1756653386.0945523,1756653387.8222756
3256.0,300.0,0.12151598930358887,3.023771047592163,13,3,1756653387.903226,1756653391.048514
3575.0,294.0,0.05633544921875,3.078897476196289,13,4,1756653391.1333625,1756653394.268596
3888.0,116.0,0.04185819625854492,1.172377586364746,13,5,1756653394.2713857,1756653395.485622
3065.0,89.0,0.1044473648071289,0.7271685600280762,16,1,1756653385.1909814,1756653386.0225978
3185.0,47.0,0.03550553321838379,0.4008677005767822,16,2,1756653386.3958538,1756653386.8322275
3279.0,300.0,0.03672909736633301,3.016403913497925,16,3,1756653387.6013553,1756653390.6544888
3715.0,300.0,0.04737591743469238,3.1797614097595215,16,4,1756653390.7311733,1756653393.9583106
4034.0,79.0,0.9307377338409424,1.474468469619751,16,5,1756653393.9635677,1756653396.3687744
3085.0,300.0,0.11047196388244629,2.5811874866485596,17,1,1756653385.6924047,1756653388.3840647
3420.0,300.0,0.03957414627075195,3.0919458866119385,17,2,1756653388.4076557,1756653391.5391765
3753.0,247.0,0.03632688522338867,2.604761838912964,17,3,1756653391.636835,1756653394.2779243
4039.0,67.0,0.14449238777160645,0.6847684383392334,17,4,1756653394.3718157,1756653395.2010765
4135.0,144.0,0.05265235900878906,1.4773178100585938,17,5,1756653395.4976745,1756653397.0276446
3058.0,261.0,2.4425230026245117,5.360213994979858,5,1,1756653383.3828592,1756653391.1855962
3390.0,300.0,0.05334758758544922,6.376804828643799,5,2,1756653391.2321868,1756653397.6623404
3067.0,87.0,1.3710334300994873,2.352006435394287,9,1,1756653382.8816726,1756653386.6047132
3168.0,275.0,0.10876250267028809,2.5309159755706787,9,2,1756653386.6971426,1756653389.336821
3475.0,300.0,0.8457086086273193,5.329911947250366,9,3,1756653389.4174986,1756653395.5931199
3804.0,300.0,0.047783851623535156,3.211444139480591,9,4,1756653395.5963109,1756653398.8555398
3088.0,124.0,0.11496305465698242,1.2870721817016602,25,1,1756653389.7183652,1756653391.1204007
3249.0,117.0,0.06463742256164551,1.1905701160430908,25,2,1756653391.1351643,1756653392.3903725
3386.0,134.0,0.9268970489501953,2.833270788192749,25,3,1756653392.4445472,1756653396.2047155
3549.0,107.0,0.04538226127624512,1.1283273696899414,25,4,1756653396.300555,1756653397.474265
3704.0,127.0,0.03970623016357422,1.3915410041809082,25,5,1756653397.5221665,1756653398.9534142
3064.0,169.0,1.3985121250152588,3.8344061374664307,12,1,1756653383.18377,1756653388.4166892
3251.0,241.0,0.13185954093933105,2.438258171081543,12,2,1756653388.5080872,1756653391.078206
3511.0,262.0,0.05591869354248047,2.7820260524749756,12,3,1756653391.1315954,1756653393.9695415
3786.0,254.0,0.043596506118774414,2.562767267227173,12,4,1756653394.0641472,1756653396.6705117
4058.0,229.0,0.03788185119628906,2.5286190509796143,12,5,1756653396.7068055,1756653399.2733066
3068.0,21.0,0.75714111328125,0.4106762409210205,34,1,1756653394.2737014,1756653395.441519
3116.0,21.0,0.640122652053833,0.2796773910522461,34,2,1756653395.5015836,1756653396.421384
3241.0,48.0,0.3579404354095459,1.0074341297149658,34,3,1756653396.6059978,1756653397.971373
3322.0,7.0,0.06769394874572754,0.09443020820617676,34,4,1756653398.0304914,1756653398.192616
3544.0,110.0,0.23384475708007812,1.10089111328125,34,5,1756653399.241948,1756653400.5766838
3068.0,129.0,0.6187961101531982,2.230588912963867,26,1,1756653390.226226,1756653393.0756114
3213.0,144.0,0.14963746070861816,1.4162297248840332,26,2,1756653393.154212,1756653394.7200792
3375.0,84.0,0.05779671669006348,0.8294191360473633,26,3,1756653394.7873168,1756653395.6745346
3484.0,185.0,0.049677371978759766,1.9347796440124512,26,4,1756653395.8988845,1756653397.8833418
3705.0,300.0,0.06909561157226562,3.3246679306030273,26,5,1756653397.930116,1756653401.3238797
3080.0,300.0,1.0125012397766113,5.046247243881226,19,1,1756653386.6987123,1756653392.7574608
3403.0,193.0,0.15660834312438965,1.994544267654419,19,2,1756653392.8490531,1756653395.0002067
3613.0,297.0,0.050658226013183594,3.156329870223999,19,3,1756653395.091759,1756653398.2987473
3953.0,177.0,0.06471991539001465,1.9240756034851074,19,4,1756653398.3326466,1756653400.3214421
4220.0,260.0,0.0638730525970459,2.8686230182647705,19,5,1756653400.351886,1756653403.2843828
3058.0,70.0,0.13349008560180664,0.7375879287719727,36,1,1756653395.294099,1756653396.165177
3159.0,108.0,0.6746280193328857,1.9660625457763672,36,2,1756653396.505339,1756653399.1460302
3296.0,9.0,0.09510016441345215,0.15879154205322266,36,3,1756653399.244042,1756653399.4979343
3324.0,132.0,0.13519763946533203,2.2238309383392334,36,4,1756653400.3541663,1756653402.7131953
3801.0,162.0,0.05283093452453613,1.7123050689697266,36,5,1756653402.7726254,1756653404.5377622
3056.0,74.0,0.11637568473815918,0.7452781200408936,22,1,1756653388.2073193,1756653389.0689738
3143.0,300.0,0.08672833442687988,3.136476516723633,22,2,1756653389.419392,1756653392.642597
3453.0,222.0,0.04224872589111328,2.3194520473480225,22,3,1756653392.6479151,1756653395.0096166
3688.0,276.0,0.06006217002868652,2.950627088546753,22,4,1756653395.0936968,1756653398.1043863
3975.0,289.0,0.9572658538818359,5.564326286315918,22,5,1756653398.1319366,1756653404.6535287
3355.0,135.0,0.15547585487365723,1.32037353515625,33,1,1756653393.7626998,1756653395.2385497
3502.0,146.0,0.051985979080200195,1.4887075424194336,33,2,1756653395.2924762,1756653396.8331704
3668.0,120.0,1.2439167499542236,2.5343310832977295,33,3,1756653396.9078126,1756653400.6860604
3875.0,129.0,0.04390668869018555,1.4840011596679688,33,4,1756653400.7580886,1756653402.2859964
4027.0,210.0,0.0533602237701416,2.2378056049346924,33,5,1756653402.3714788,1756653404.6626446
3060.0,174.0,0.6150102615356445,3.7075610160827637,38,1,1756653396.3026507,1756653400.625222
3253.0,128.0,0.13302350044250488,1.4691660404205322,38,2,1756653400.6555305,1756653402.257721
3523.0,133.0,0.042142629623413086,1.378352165222168,38,3,1756653402.2698057,1756653403.690301
3678.0,31.0,0.0527195930480957,0.3427128791809082,38,4,1756653403.7860663,1756653404.1814988
3731.0,29.0,0.04798412322998047,0.29258131980895996,38,5,1756653404.9139357,1756653405.2545016
3063.0,87.0,0.2868998050689697,0.9429435729980469,30,1,1756653392.246859,1756653393.476703
3179.0,280.0,0.03668475151062012,2.8492588996887207,30,2,1756653393.5569234,1756653396.4428673
3486.0,272.0,0.04230237007141113,3.0419209003448486,30,3,1756653396.503425,1756653399.5876493
3806.0,300.0,0.044090986251831055,3.2683703899383545,30,4,1756653399.6465518,1756653402.959015
4129.0,295.0,0.04650998115539551,3.182485580444336,30,5,1756653402.9738321,1756653406.2028282
3394.0,269.0,0.10332870483398438,2.5756123065948486,20,1,1756653387.2002518,1756653389.8791938
3712.0,300.0,1.0403997898101807,6.276314973831177,20,2,1756653389.9211411,1756653397.237856
4089.0,300.0,0.07116889953613281,3.283184289932251,20,3,1756653397.317361,1756653400.671715
4511.0,266.0,1.1537554264068604,5.3307106494903564,20,4,1756653400.7560508,1756653407.2405174
