prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
3150.0,321.0,0.2329573631286621,3.1548054218292236,7,1,1756716100.373658,1756716103.7614212
3255.0,320.0,0.11580944061279297,3.122342824935913,9,1,1756716100.740911,1756716103.9790633
3103.0,350.0,0.12200665473937988,3.408386468887329,8,1,1756716100.5575612,1756716104.087955
3098.0,261.0,0.1093597412109375,2.5653700828552246,13,1,1756716101.4747212,1756716104.1494517
3156.0,246.0,0.11133193969726562,2.4076120853424072,14,1,1756716101.657732,1756716104.1766768
3220.0,350.0,0.10042166709899902,3.4702255725860596,10,1,1756716100.924093,1756716104.4947402
3130.0,350.0,0.10260963439941406,3.3402228355407715,11,1,1756716101.1068933,1756716104.5497258
3138.0,218.0,0.12802934646606445,2.0943453311920166,18,1,1756716102.3947809,1756716104.617156
3141.0,350.0,0.12509393692016602,3.2167747020721436,17,1,1756716102.2099228,1756716105.5517921
3117.0,332.0,0.1297447681427002,2.963643789291382,19,1,1756716102.5786245,1756716105.672013
3246.0,350.0,0.12727975845336914,3.0963573455810547,20,1,1756716102.7632968,1756716105.986934
3353.0,347.0,0.12984395027160645,2.9630401134490967,21,1,1756716102.947032,1756716106.039916
3253.0,350.0,0.13190889358520508,2.8634016513824463,24,1,1756716103.5063934,1756716106.5017045
3196.0,252.0,0.8302788734436035,5.455684661865234,12,1,1756716101.2903314,1756716107.5762954
3162.0,350.0,0.6629025936126709,7.86420202255249,16,1,1756716102.0258021,1756716110.5529087
3104.0,291.0,1.3428730964660645,7.633816957473755,15,1,1756716101.8407102,1756716110.817401
3152.0,300.0,0.15522217750549316,2.5093376636505127,51,1,1756716108.5309675,1756716111.195528
3326.0,142.0,0.9960994720458984,4.751996040344238,37,1,1756716105.928034,1756716111.6761303
3139.0,350.0,0.11805605888366699,3.057607412338257,52,1,1756716108.719474,1756716111.8951383
3356.0,288.0,0.11893153190612793,2.6613712310791016,56,1,1756716109.4664984,1756716112.2468019
3117.0,350.0,0.5119471549987793,7.64225172996521,29,1,1756716104.4424934,1756716112.5966928
3307.0,255.0,1.074549674987793,7.451811075210571,28,1,1756716104.258035,1756716112.7843962
3249.0,350.0,0.42372846603393555,9.612632751464844,22,1,1756716103.131626,1756716113.1679878
3471.0,335.0,0.6172471046447754,9.420844316482544,23,1,1756716103.3189027,1756716113.3569942
3122.0,253.0,0.7319800853729248,8.067460775375366,30,1,1756716104.6340199,1756716113.4334612
3111.0,245.0,0.1013803482055664,2.6648576259613037,63,1,1756716110.7794418,1756716113.5456798
3174.0,339.0,0.5080559253692627,9.52509069442749,25,1,1756716103.6901503,1756716113.7232976
3209.0,131.0,1.169987440109253,4.756258010864258,48,1,1756716107.9721723,1756716113.8984184
3438.0,242.0,0.11235165596008301,2.6927876472473145,65,1,1756716111.151864,1756716113.957004
3150.0,350.0,0.10140776634216309,3.771451234817505,61,1,1756716110.3991048,1756716114.271965
3209.0,321.0,0.10221242904663086,3.6549136638641357,64,1,1756716110.9649203,1756716114.722047
3121.0,350.0,0.5997829437255859,10.34624981880188,26,1,1756716103.8803074,1756716114.8263407
3146.0,350.0,0.7281026840209961,10.339160680770874,27,1,1756716104.0685215,1756716115.135785
3180.0,350.0,0.10927224159240723,4.10312032699585,66,1,1756716111.3436067,1756716115.556
3114.0,332.0,0.12289929389953613,3.909330368041992,67,1,1756716111.5341558,1756716115.5663857
3428.0,288.0,0.13997983932495117,3.4284896850585938,70,1,1756716112.1052096,1756716115.6736796
3159.0,331.0,0.12322235107421875,3.9022772312164307,69,1,1756716111.9200947,1756716115.9455948
3164.0,350.0,0.11907505989074707,4.107269525527954,68,1,1756716111.7289672,1756716115.9553125
3097.0,350.0,0.7665355205535889,10.35633659362793,32,1,1756716105.0020897,1756716116.1249619
3116.0,226.0,1.3267943859100342,6.815065860748291,49,1,1756716108.1563132,1756716116.298174
3152.0,350.0,0.9875762462615967,10.50086522102356,31,1,1756716104.8195004,1756716116.3079422
3171.0,350.0,0.12051653861999512,4.11426854133606,71,1,1756716112.296548,1756716116.531333
3473.0,350.0,1.0195949077606201,10.217303991317749,34,1,1756716105.3709905,1756716116.6078894
3188.0,232.0,0.13250327110290527,2.777773380279541,79,1,1756716113.7988715,1756716116.7091482
3120.0,350.0,0.12974953651428223,4.146809816360474,72,1,1756716112.484561,1756716116.7611203
3381.0,186.0,0.16636180877685547,2.1771457195281982,83,1,1756716114.55176,1756716116.8952675
3318.0,350.0,0.12965154647827148,4.149513483047485,73,1,1756716112.674465,1756716116.9536304
3395.0,328.0,1.214643955230713,9.599408864974976,39,1,1756716106.2999353,1756716117.1139886
3327.0,350.0,0.14136838912963867,4.158802032470703,74,1,1756716112.8609266,1756716117.1610975
3325.0,241.0,0.15635943412780762,2.8555119037628174,81,1,1756716114.1678407,1756716117.179712
3199.0,350.0,0.13808441162109375,4.159287214279175,75,1,1756716113.0484412,1756716117.3458133
3199.0,250.0,0.1651291847229004,2.9258949756622314,82,1,1756716114.3569922,1756716117.4480166
3467.0,350.0,0.15203428268432617,4.150225400924683,76,1,1756716113.2371874,1756716117.5394475
3247.0,301.0,0.14773797988891602,3.5719995498657227,80,1,1756716113.9855084,1756716117.7052464
3125.0,350.0,0.1446220874786377,4.147143602371216,77,1,1756716113.4247348,1756716117.7165008
3132.0,343.0,0.13663125038146973,4.059448719024658,78,1,1756716113.616285,1756716117.8123658
3096.0,237.0,1.1185181140899658,11.2718186378479,35,1,1756716105.5546746,1756716117.9450123
