prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
7690.0,55.0,0.4589519500732422,0.689887285232544,6,1,1756778863.483921,1756778864.632761
7787.0,155.0,0.3132288455963135,1.527576208114624,7,1,1756778863.8886042,1756778865.7294104
8604.0,226.0,0.5538158416748047,2.365957260131836,5,1,1756778863.0794606,1756778865.9992342
7236.0,75.0,0.28052282333374023,0.763930082321167,11,1,1756778865.5014958,1756778866.5459495
8381.0,207.0,0.333404541015625,1.9803683757781982,8,1,1756778864.288872,1756778866.6026454
7118.0,118.0,1.9453368186950684,2.648975372314453,3,1,1756778862.2758343,1756778866.8701468
8158.0,87.0,2.9495720863342285,2.2254159450531006,4,1,1756778862.67538,1756778867.8503685
7292.0,120.0,0.31421375274658203,1.396317481994629,15,1,1756778867.135013,1756778868.845545
7373.0,105.0,0.294313907623291,1.302980661392212,16,1,1756778867.5413857,1756778869.1386802
8090.0,96.0,2.0528080463409424,2.4407806396484375,9,1,1756778864.6903248,1756778869.183914
6479.0,102.0,1.934692621231079,2.1503753662109375,10,1,1756778865.0960994,1756778869.1811702
8593.0,300.0,0.35166215896606445,3.0886425971984863,12,1,1756778865.9083471,1756778869.3486524
7723.0,121.0,0.30367088317871094,1.3230063915252686,17,1,1756778867.9496112,1756778869.5762892
7908.0,235.0,0.3212897777557373,2.5250887870788574,18,1,1756778868.35501,1756778871.201389
8321.0,212.0,0.34011077880859375,2.1822710037231445,19,1,1756778868.7603743,1756778871.282756
7701.0,140.0,0.3099827766418457,1.4799516201019287,22,1,1756778869.9794896,1756778871.7694247
7307.0,157.0,2.0964198112487793,3.175037145614624,14,1,1756778866.7273335,1756778871.9987912
7553.0,139.0,0.30299925804138184,1.2790889739990234,24,1,1756778870.7901878,1756778872.3722763
9256.0,235.0,0.3742551803588867,2.4668262004852295,23,1,1756778870.3848238,1756778873.2259057
8983.0,153.0,3.0173180103302,4.0515336990356445,13,1,1756778866.3171601,1756778873.3860118
7707.0,107.0,0.3095436096191406,1.302030086517334,28,1,1756778872.4225726,1756778874.034147
8484.0,99.0,0.3402225971221924,1.3716354370117188,29,1,1756778872.8286066,1756778874.5404656
7018.0,89.0,0.2822723388671875,1.0600969791412354,31,1,1756778873.6456811,1756778874.9880512
8020.0,226.0,0.32295703887939453,2.710805892944336,27,1,1756778872.0148923,1756778875.0486565
8027.0,170.0,2.477565050125122,3.833570957183838,20,1,1756778869.1700957,1756778875.4812322
7906.0,213.0,0.3091099262237549,2.4804370403289795,30,1,1756778873.2375784,1756778876.0271258
7327.0,164.0,0.3003561496734619,1.863063097000122,32,1,1756778874.0524342,1756778876.2158544
9009.0,166.0,0.37883496284484863,1.7996914386749268,33,1,1756778874.4574416,1756778876.6359684
7896.0,129.0,0.31330251693725586,1.348214864730835,36,1,1756778875.674389,1756778877.3359067
7445.0,202.0,2.2618398666381836,3.928199052810669,25,1,1756778871.1961346,1756778877.3861742
8190.0,300.0,1.9643452167510986,6.416686534881592,21,1,1756778869.5716627,1756778877.9526951
7204.0,160.0,0.27394652366638184,1.611898422241211,37,1,1756778876.0817297,1756778877.967575
6853.0,259.0,0.2567017078399658,2.711458683013916,35,1,1756778875.2666528,1756778878.2348137
7710.0,232.0,0.30489253997802734,2.0261285305023193,39,1,1756778876.8971796,1756778879.2282014
8670.0,268.0,2.946077585220337,4.713257312774658,26,1,1756778871.606299,1756778879.2656343
7977.0,102.0,1.8248891830444336,2.6419029235839844,34,1,1756778874.865673,1756778879.3324656
7446.0,225.0,0.28851985931396484,1.884059190750122,40,1,1756778877.3024352,1756778879.4750147
6989.0,96.0,1.902273178100586,2.4796066284179688,38,1,1756778876.4889534,1756778880.8708339
8502.0,126.0,2.1960346698760986,3.726564884185791,41,1,1756778877.7114697,1756778883.63407
7257.0,300.0,0.43827080726623535,2.864877223968506,48,1,1756778880.5594609,1756778883.8626096
7112.0,95.0,0.27924346923828125,1.211923360824585,54,1,1756778882.9926062,1756778884.4837735
8422.0,93.0,0.3482930660247803,1.2261276245117188,55,1,1756778883.3990145,1756778884.9734359
7037.0,57.0,0.29300713539123535,0.7453861236572266,57,1,1756778884.215758,1756778885.2541525
8466.0,121.0,0.34370875358581543,1.592928409576416,56,1,1756778883.8068368,1756778885.743475
7646.0,246.0,1.5579462051391602,6.151527404785156,42,1,1756778878.1207144,1756778885.8301888
7679.0,168.0,1.2490565776824951,3.830329418182373,49,1,1756778880.9657712,1756778886.045158
7180.0,300.0,0.3151736259460449,3.7914044857025146,52,1,1756778882.1801908,1756778886.2867696
8047.0,276.0,0.3230881690979004,3.5847558975219727,53,1,1756778882.586365,1756778886.49421
7724.0,193.0,1.960463047027588,3.759051561355591,50,1,1756778881.3701692,1756778887.0896842
