prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
3059.0,193.0,0.1066751480102539,1.6262798309326172,3,1,1756658283.8611517,1756658285.594107
3059.0,135.0,0.7952737808227539,4.587324619293213,2,1,1756658283.559561,1756658288.942161
3093.0,235.0,0.1587388515472412,1.9945471286773682,10,1,1756658283.6612892,1756658285.8145757
3566.0,77.0,1.2131502628326416,3.5510525703430176,10,2,1756658285.8803627,1756658290.644566
3923.0,51.0,0.055951595306396484,0.5654251575469971,10,3,1756658290.7091606,1756658291.330538
4181.0,10.0,0.06435871124267578,0.11179780960083008,10,4,1756658291.6165488,1756658291.792706
3073.0,10.0,3.4942994117736816,0.31862521171569824,21,1,1756658287.1902678,1756658291.0031931
3108.0,6.0,0.13151311874389648,0.047715187072753906,21,2,1756658291.013123,1756658291.1923518
3152.0,30.0,0.04515361785888672,0.3090643882751465,21,3,1756658291.9203854,1756658292.2746036
3300.0,23.0,0.863976240158081,1.0981881618499756,21,4,1756658292.8275945,1756658294.7897594
3385.0,5.0,2.7334675788879395,0.16931986808776855,21,5,1756658294.850359,1756658297.7531471
3063.0,300.0,0.11594581604003906,2.3573548793792725,6,1,1756658284.0626743,1756658286.5359755
3378.0,231.0,2.0500152111053467,10.30200719833374,6,2,1756658286.5839102,1756658298.9359329
3063.0,51.0,0.6470999717712402,1.078392744064331,8,1,1756658283.8622062,1756658285.5876997
3139.0,300.0,0.9907305240631104,10.062227487564087,8,2,1756658285.674826,1756658296.727784
3459.0,300.0,0.12646055221557617,2.742908000946045,8,3,1756658296.76157,1756658299.6309392
3088.0,124.0,0.14529109001159668,1.0100443363189697,25,1,1756658288.7981043,1756658289.9534397
3249.0,117.0,0.06950211524963379,1.2338132858276367,25,2,1756658290.00742,1756658291.3107362
3386.0,134.0,0.03662514686584473,1.3012611865997314,25,3,1756658291.3156843,1756658292.6535711
3549.0,107.0,0.7550127506256104,4.828607082366943,25,4,1756658292.726778,1756658298.310398
3704.0,127.0,0.04262661933898926,1.185042142868042,25,5,1756658298.3770597,1756658299.6047292
3168.0,244.0,0.12150073051452637,2.125157594680786,7,1,1756658283.5606205,1756658285.8072789
3427.0,162.0,1.610905647277832,7.000204086303711,7,2,1756658285.8789577,1756658294.4900675
3645.0,84.0,2.7887048721313477,2.707988739013672,7,3,1756658294.5454578,1756658300.0421515
3068.0,21.0,0.8001513481140137,1.0402653217315674,34,1,1756658292.424781,1756658294.2651978
3116.0,21.0,2.453761100769043,0.8293688297271729,34,2,1756658294.345985,1756658297.6291153
3241.0,48.0,0.17879295349121094,0.4671034812927246,34,3,1756658297.669773,1756658298.3156698
3322.0,7.0,0.05521750450134277,0.05577993392944336,34,4,1756658298.580368,1756658298.6913655
3544.0,110.0,0.0817410945892334,1.373406171798706,34,5,1756658299.5169086,1756658300.9720564
3069.0,223.0,0.6275856494903564,3.820131301879883,4,1,1756658283.3585796,1756658287.8062983
3304.0,300.0,3.858288049697876,9.914011240005493,4,2,1756658287.8921328,1756658301.6644325
3069.0,115.0,1.8595573902130127,4.39466404914856,18,1,1756658285.9795978,1756658292.2338192
3200.0,12.0,0.5205743312835693,0.48113298416137695,18,2,1756658292.3255007,1756658293.327208
3225.0,130.0,1.454347848892212,4.968999147415161,18,3,1756658293.3337739,1756658299.757121
3371.0,10.0,0.14826083183288574,0.08737039566040039,18,4,1756658299.8063097,1756658300.0419412
3403.0,133.0,0.07159829139709473,1.6806044578552246,18,5,1756658300.7212486,1756658302.4734516
3076.0,78.0,0.22948980331420898,0.8631219863891602,11,1,1756658283.1448824,1756658284.2374942
3190.0,125.0,0.5543289184570312,2.1768836975097656,11,2,1756658284.2664623,1756658286.9976754
3341.0,234.0,2.7997825145721436,9.741772174835205,11,3,1756658287.0865352,1756658299.6280904
