prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
3059.0,193.0,0.10587477684020996,1.555788278579712,3,1,1756657801.6956098,1756657803.3572733
3059.0,200.0,0.6469125747680664,5.076668977737427,2,1,1756657801.2939913,1756657807.0175729
3063.0,300.0,0.09347009658813477,2.3757288455963135,6,1,1756657801.8968372,1756657804.366037
3378.0,231.0,0.09692764282226562,2.465104579925537,6,2,1756657804.4171941,1756657806.979227
3069.0,223.0,0.6975305080413818,3.3882741928100586,4,1,1756657800.992707,1756657805.0785124
3304.0,300.0,0.11589789390563965,3.100705146789551,4,2,1756657805.1201537,1756657808.3367574
3168.0,244.0,0.8280913829803467,3.5022828578948975,7,1,1756657801.2957478,1756657805.6261225
3427.0,162.0,0.14001107215881348,1.7463855743408203,7,2,1756657805.7251954,1756657807.6115925
3645.0,84.0,0.03635811805725098,0.7544264793395996,7,3,1756657807.6474628,1756657808.4382474
3093.0,235.0,0.18877387046813965,1.9528827667236328,10,1,1756657801.4958162,1756657803.6374729
3566.0,77.0,1.045064926147461,1.88299560546875,10,2,1756657803.7145157,1756657806.6425767
3923.0,51.0,0.06864094734191895,0.5109777450561523,10,3,1756657806.7314458,1756657807.3110645
4181.0,10.0,0.5657627582550049,0.390153169631958,10,4,1756657807.8489308,1756657808.8048475
3063.0,51.0,0.6028680801391602,1.1401185989379883,8,1,1756657801.6966681,1756657803.4396548
3139.0,300.0,0.10037469863891602,2.805410146713257,8,2,1756657803.5120635,1756657806.4178488
3458.0,300.0,0.06002187728881836,2.784052848815918,8,3,1756657806.4284027,1756657809.2724779
3058.0,261.0,0.13074278831481934,2.175651788711548,5,1,1756657801.4947171,1756657803.8011127
3390.0,300.0,2.1582727432250977,5.028956174850464,5,2,1756657803.8151379,1756657811.0023673
3076.0,113.0,0.7244362831115723,2.8376379013061523,11,1,1756657800.777648,1756657804.3397226
3226.0,125.0,0.1677408218383789,1.2292969226837158,11,2,1756657804.4187293,1756657805.8157675
3377.0,234.0,0.06354165077209473,2.4109623432159424,11,3,1756657805.8260682,1756657808.3005729
3648.0,150.0,1.1835205554962158,9.181666374206543,11,4,1756657808.3539248,1756657818.7191117
3819.0,190.0,0.05713534355163574,2.1046652793884277,11,5,1756657818.8115807,1756657820.9733813
3088.0,124.0,0.3037855625152588,4.951415300369263,25,1,1756657807.852466,1756657813.1076674
3249.0,117.0,0.44014549255371094,3.6741793155670166,25,2,1756657813.1878676,1756657817.3021932
3386.0,134.0,0.16472125053405762,1.136559009552002,25,3,1756657817.3038492,1756657818.6051295
3549.0,107.0,0.047754764556884766,1.112851858139038,25,4,1756657818.613767,1756657819.7743738
3704.0,127.0,0.03800821304321289,1.5429539680480957,25,5,1756657819.8194354,1756657821.4003975
3087.0,174.0,0.585735559463501,2.409301280975342,15,1,1756657802.8032374,1756657805.7982748
