prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
7307.0,157.0,0.5078198909759521,3.86883544921875,14,1,1756734088.134436,1756734092.5110915
7701.0,140.0,0.6635901927947998,4.570605516433716,22,1,1756734089.2724624,1756734094.5066586
7707.0,107.0,1.0041813850402832,3.44283127784729,28,1,1756734090.1182566,1756734094.5652697
8484.0,99.0,1.2013633251190186,3.1281681060791016,29,1,1756734090.2614222,1756734094.590954
7018.0,89.0,1.2515182495117188,2.7921252250671387,31,1,1756734090.5430849,1756734094.586729
7553.0,139.0,0.8569316864013672,4.425903797149658,24,1,1756734089.556984,1756734094.8398201
8027.0,170.0,0.6161031723022461,5.343733787536621,20,1,1756734088.987512,1756734094.9473495
8090.0,96.0,2.9647459983825684,5.041255950927734,9,1,1756734087.424717,1756734095.4307191
7977.0,102.0,1.404299259185791,3.0818629264831543,34,1,1756734090.9705195,1756734095.4566822
7292.0,120.0,2.0329129695892334,5.430910348892212,15,1,1756734088.2762194,1756734095.740043
8321.0,212.0,0.4764900207519531,6.495345115661621,19,1,1756734088.8455982,1756734095.8174338
7373.0,105.0,2.648205518722534,4.937951326370239,16,1,1756734088.4186556,1756734096.0048137
7908.0,235.0,0.3449721336364746,6.999454498291016,18,1,1756734088.7037256,1756734096.048153
8983.0,153.0,1.5112600326538086,6.957477569580078,13,1,1756734087.992614,1756734096.461352
7236.0,75.0,4.7306809425354,4.273043155670166,11,1,1756734087.708007,1756734096.7117317
6479.0,102.0,3.782162666320801,5.725081920623779,10,1,1756734087.566388,1756734097.0736332
7445.0,202.0,0.994762659072876,6.726169586181641,25,1,1756734089.6916966,1756734097.4126294
8502.0,126.0,1.2426769733428955,4.2085161209106445,41,1,1756734091.9616098,1756734097.4128034
9009.0,166.0,1.338890790939331,5.520860433578491,33,1,1756734090.827081,1756734097.6868327
7723.0,121.0,3.2957472801208496,6.1346917152404785,17,1,1756734088.5612476,1756734097.991687
9256.0,235.0,0.8059844970703125,7.913550853729248,23,1,1756734089.4143152,1756734098.133851
7906.0,213.0,1.1992287635803223,7.192867040634155,30,1,1756734090.4000523,1756734098.7921488
8670.0,268.0,1.0802252292633057,9.291950464248657,26,1,1756734089.8336594,1756734100.2058356
7679.0,168.0,1.4068758487701416,5.893731117248535,49,1,1756734093.07165,1756734100.3722575
7446.0,225.0,1.015507459640503,7.9348413944244385,40,1,1756734091.818972,1756734100.7693214
8381.0,207.0,1.8622634410858154,11.640376329421997,8,1,1756734087.282042,1756734100.7846823
